id,comment
10161200542475620,Ngày chúng ta tôn vinh những phụ nữ con cháu hai bà Trưng bà Triệu Những người phụ nữ này đã quên đi cuộc sống cá nhân mình mà chỉ quan tâm đến đất nước và dân tộcĐứng lên tranh đấu chỉ Tự Do Dân Chủ của VN ::Chúc mừng 8 3 chị Một phụ nữ kiên cường đấu tranh đòi dân chủ ::Ngày 08 03 không riêng gì tại Việt Nam mà nhiều nơi trên thế giới đã kêu gọi hãy thả các Tù Nhân Lương Tâm nữ ra khỏi lao tù ::Biden đâu sao ko cứu họ như Trump cứu con Mẹ Nấm ::thưa TÂN ở Việt Nam và thế giới chưa có nơi nào có tù nhân lương tâm mà chỉ có hai loại tù là tù chính trị và tù hình sự thôi nhé::Ảnh đẹp ngày 8 3::bỏ hai chữ Quốc tế ra khỏi khẩu hiệu ::Các chị ăn no ưỡn bụng rồi đéo phải lo đâu::Nhốt luôn trong đó khỏi cho ra::lại tự đái tự uoonmgs tự ỉa tự ăn à ::Chúc các chị được bình an::nhân tiện cho mình hỏi người tù Vũ Quang Thuận giờ ra sao rồi ạ Lâu rồi không nghe tin tức gì về anh ấy ::ngu::ngu::ngu
10161200485585620,Trội ôi Bị khởi tố mà người Việt chưa biết người nươc ngoài biết rồi Hay ghê ta::Chuyện vô lý trên thế gian này chỉ xảy ra ở việt nam xã nghĩa mà thôi haaaaaaa::Muốn buôn lậu thành công nhất thì phải chỉ huy hệ thống chống buôn lậu ::Ăn chia không đều nên bị khởi tố::Chuyen chi co o XU SO THIEN DUONG xa nghia ke CHONG THAM NHUNG LAI DI THAM NHUNG Ke CHONG BUON LAU LAI DI BUON LAU Ke CHONG DOC TAI LAI DOC TAI CHUA CHOM Ke CHONG CO BAC LAI CO BAC SIEU KHUNG KE CHE QUAN QUE LAI LA DO QUANNNN QUEEEEEE ::Lâu lâu làm mẻ lớn thu hơn trăm nghìn tỉ xung công quỹ nhà nước để mua thêm vài cái tàu ngầm với ít tên lửa khịa mấy anh TQ thôi mà có gì đâu căng Còn hơn ở bển nó cắt điện cho vài hôm mấy bé teo chim giãy giời lên Covid cắn nhẹ cái 300 000 cái hòm ::Rô i đa m la nh đa o trư c tiê p cu a bo n na y chi bô đa ng đi nơi tu i no công ta c co đươ c liên đơ i tra ch nhiê m không Đa m na y vô tra ch nhiê m không thư c hiê n đu ng ha nh vi chư c tra ch liê u co đươ c nhâ n ky luâ t không ::dàn dựng bắt ma tuý rồi đầu cơ giang hồ bán lại cho dân một myanma đang hình thành ở V N::Mời mấy bạn DLV vào ẳng::Bo n te p riu thi bi xư ly chư bo n chi nh tri TW thi đe o thă ng khô n na n na o da m ho i gi Me no đâ t nươ c viê t nam khô n na n lă m Vơ thă ng Phu c ra nươ c ngoa i buôn lâ u vê bo n ha i quan cu i đâ u ko da m ho he gi thiê t la khô n na n ::vãi lồn::chuyện thường tình ở Đông Lào ::Chuyê n thươ ng nga y ở viê t nôm mà Ko ăn lâ y gi chu ng sô ng
10161199902800620,Dân tộc Miến Điện chắc chắn sẽ thành công Tự Do Dân Chủ sẽ tái lập Khi nào tới VN đây ::Myanmar làm được thì Vietnam còn làm tốt hơn ::Cố lên myanma::Hãy nhìn bức Ảnh trước khi suy nghĩ và nói :: ::Nhìn Syri các ông đã sáng mắt chưa đang có cuộc sống yên bình thì k muốn hưởng cứ sủa đi ::vây mói ngóc đầu lên nổi::A MI ĐÀ PHẬT::Bữa cơm của bọn rận::Đảng cộng sản bác hồ muôn năm Đồ mất nước ko có nước ::rân rủ đấy:: ::Bởi vì dân oan là có 300k::Tinh thâ n Miê n Điê n bâ t khuâ t tư gia cho đê n tre Co n Viê t Nam tôi đa sô he n chi u nhu c bơ i đô c ta i cô ng sa n viê t nam ::Chúng tôi đợi Miến Điện zĩ đại lâu lắm rồi kkkkkkkkkkkkk mà lịch sử thế giới mấy ngàn năm chưa thấy 1 lần Miến Điện zĩ đại chỉ thấy bất ổn zĩ đại nội chiến zĩ đại nghèo zĩ đại kkkkk cố lên các bạn ko có thực vẫn lao xuống vực đạo kkkk::Khi nào chúng bay về đc vn ma ra giữa phố sài gon ẳ ng lên thì tao cho là chúng bây vi cmn đại::300k xưa rồi trả 1000k đây rồi t dơ bảng cho
10161198881595620,
10161198825130620,Số đông người Bắc ko học gì từ lịch sử họ chỉ học từ tuyên giáo VTV hay từ truyền thuyết bằng miệng::Hãy nhìn xem bao nhiêu phụ nữ ở Việt Nam mà thành công bằng khi họ được sống tự do ở nước ngoài ::Sự thật thì muôn đời vẫn là sự thật và nguyên nhân nào CS sợ sự thật thì bất cứ ai cũng có câu trả lời ::Những người ngồi đáy giếng nhìn lên bầu trời chỉ là miệng giếng và nghĩ mình là lỗ rốn của vũ trụ ::Khô nô i ca i mô m loa me p gia i cu a đa ng viê t cô ng no lơ n qua Nên như ng thă ng cu con sau na y bi nhiê m ca i văn ho a mô m Nên vô n chi co thê ::Vinh danh người phụ nữ VN qua hình ảnh Hai Bà Trưng hình lễ hội thời VNCH do Các trường Trưng Vương Gia Long tổ chức Người phụ nữ trên thế giới nói chung và VN nói riêng từng giờ từng ngày đều đáng vinh danh không đợi đến ngày 8 3 chỉ có hơn chục nước trên thế giới đa số các nước XHCN hoặc vừa thoát Cộng Sản chủ nghĩa vinh danh đâu VNCH TÔN VINH nhị vi Trưng Nữ Vương hàng năm Ý nghĩa vừa đặc biệt cho dân tộc vừa tôn vinh hơn vinh danh cho phụ nữ vào ngày 8 3 Cũng như TỔ QUỐC GHI ƠN nó vẫn hàm nghĩa sâu sắc đậm đà ơn sâu nghĩa nặng hơn phường con buôn Tổ Quốc Ghi Công vậy ::https www whitehouse gov briefing room statements releases 2021 03 08 statement by president biden on international womens day Tân hiểu tiếng Anh thì hãy đọc::Hay Mấy đứa nhóc ko phục thì cứ chưởi đổng thấy thương quá ::8 3 20 10 trong 1 năm có 2 ngày phụ nữ được coi trọng tôn vinh còn lại 363 ngày phụ nữ không được coi trọng Nếu đã coi trọng phụ nữ thì không thể nói 1 năm có 2 ngày 8 3 20 10 phụ nữ mới được coi trọng Mà phải là 365 ngày trong năm phụ nữ đều được coi trọng ::Ở Miền Nam sau 1975 Ở Miền Nam sau1975 made in VN chạy bằng động cơ vừa ngu dốt vừa xấu xí lại Mất Dạy::Như ng nươ c văn minh thi nga y na o cu ng la nga y cu a phu nư ::Ôi người Phụ nữ họ bình dị lắm Có hay không có ngày này thì họ vẫn là Phụ nữ Có điều người Phụ nữ có được đối xử thế nào thì tất cả lại phụ thuộc vào thằng hết Người ta đúc kết sau thành công thất bại hay ra đi của người đàn ông thì thấp thoáng bóng dáng của một người Phụ nữ Như vậy ta cũng có thể hiểu một người Phụ nữ cũng có thể thấp thoáng sau nhiều thằng đàn ông Nói thế thôi Phụ nữ đáng được trân trọng và tôn vinh mà Chúng ta hãy đối xử thế nào để họ không phải buồn lòng thôi Thực tâm họ cũng chẳng quan tâm đến ngày này đâu Tôn trọng họ bằng Tình yêu cũng là điều họ ao ước rồi ::Hay quá Giờ tôi mới biết điều này ::Bài này hay Rất đúng Tôn vinh 2 bà Trưng ::Mày bảo cái quốc tế đó chỉ có ở VN vậy vinh danh con bé Myanmar dưới đây làm gì ::Ngày 20 10 là ngày phụ nữ Việt Nam ad viettan có biết không Nếu ko đừng đăng bài ngu vậy ::Tôi rất đồng ý với anh phụ nữ bây giờ chẳng mấy ai hiểu biết về ngày 8 3 này ý nghĩa gì đâu::Tân ơi càng nói càng thấy tân ngu 8 3 dù là quốc tế có hay không thì có vấn đề gì đâu mình tri ân phụ nữ thì cần gì là tư bản hay CNXH Quả thật Tân là một chỗ xả stress rất tốt tự nhiên có chỗ để chửi sau ngày lv mệt mỏi::nhớ con voi giấy ghê ::nào cầm súng lên cầm súng lên đi mọi người::Mấy thằng vô công rỗi nghề có kha c viết bài dài vãi Đo c mà méo hiểu nó viết cái gì::Ai đặt ra ::Ở nc người ta với phụ nữ thì ngày nào cũng là 8 3 20 10 còn vn ảo tưởng thì phụ nữ chỉ có 2 ngày này Những ngày còn lại thì lấy chồng trung quốc hang quốc qua sing làm gái tự hào vãi cl ::8 3 là ngày xítalin thủ dâm Các chị em đứng múa cho nó
10161199125740620,
10161198996360620,Redbull nhiều quá Ad ơi block mấy con bedbull đi toàn là nói xàm lông không ::Quang Nhật thế bản thân và các đồng đội trong nhóm của QN thì bằng cái gì của cô bé 19 tuổi người Myanma này Nói lên để mọi người cùng chia sẻ kinh nghiệm của bạn Câu hỏi thật nghiêm túc không phải hỏi đễu đâu bạn nhé :: Mianmar hôm nay việt nam ngày mai :: Hiện đất nước này hầu như tê liệt vì biểu tình chỉ mong rằng họ sẽ đạt được kết quả vì đã dám hy sinh Nghe đã thấy ngu lắm rồi Yên ổn làm ăn thì ko muốn muốn binh đao loạn lạc con dân 1 nước cầm dao đâm chém lẫn nhau Đất nước loạn lạc chia rẽ rồi lại béo chó ::Bè lũ Việt gian đang run sợ ai cũng một kiếp người Nhưng mang dòng máu lạc hồng lại bán nước::Sau biểu tình bạo loạn sẽ là đói nghèo triền miên::Hồng Kông thứ hai kết quả không thể chấp nhận được ::KHI SỐ ĐÔNG DÂN THƯỜNG MÀ ĐỒNG LÒNG ĐOÀN KẾT LẠI THÌ SỨC MẠNH ĐÓ SẼ CHIẾN THẮNG BẤT KÌ NHÀ LÃNH ĐẠO NÀO VÌ SAO VẬY VÌ NGƯỜI DÂN LÀ GỐC MÀ ::Mong sự dám Hy sinh của họ sẽ thu được quả ngọt::Đáng tiếc VN ko ai biểu tình::Hy vọng họ sẽ đoàn kết lại để tiêu diệt bè lũ độc tài khát máu kia đi ::Ông thủ lĩnh quân đội này cứ nghĩ là mình sẽ là thủ tướng như Thái Lan nhưng ông đã nhầm vì một bên là chọn phương tây một bên là chọn Trung Cộng nên hoàn toàn bị ngược lai::Nam Mô A Di Đà Phật ::De p bỏ chế độ độc tài dân mới hạnh phúc và gia u có::Cố lên tương lai của các bạn là do bạn quyết định đấy ::Họ thật mạnh mẽ và họ xứng đáng được hưởng tự do::Rồi sẽ như Hồng Kông thôi Dc mấy bữa lắm::Một dân tộc can đảm xứng đáng được hưởng một nền tự do dân chủ ::Hãy chiến đấu cho lý tưởng tự do chúc các bạn thành công::Dân chủ muôn năm::Vậy mới biết tuổi trẻ việt nam đã trở thành robot của cộng sản::Luôn luôn ủng hộ người dân myanmar::Miến Điện cố gắng lên ::Làm hàng xóm với trung cộng thì làm sao có đc nền dân chủ thực sự ::Mong cho hết độc tài để nhân loại bớt khổ đau::Lại 1 chế độ pôn pốt iêng xa ry thứ 2 ::tao nghĩ bọn dân đen này chỉ bị lợi dụng ko lên cơm cháo gì đâu loạn thì chúng là đứa khổ nhất tội gì phải làm công cụ cho bọn buôn bán chính trị việc đứa nào đứa ấy làm ::Mong đất nước Myanma sớm được bình yên ::GIỜ BẢO THẰNG VONG HK ĐÂU KÉO QUÂN SANG HỖ TRỢ::Myanma cố lên ::Chung la tay chân cua cân binh::Buồn quá đi::Cố lên::Thiên an môn tiếp tục::Tập cận bình lại nhúng tay vào nước khác::Tiếp tục và tiếp tục đến khi nào lũ độc tài quân đội bỏ vũ khí quỳ lạy mới thôi Người dân Myanmar sẽ chiến thắng chiến thắng
10161198611055620,Sô ng trong CA I NHA TU KHÔ NG LÔ cu a viê t cô ng Nê u co ĐÔ NG CHI Na o NGHIÊNG VÊ ngươ i dân ma đô ng chi đo không me chư c vu na o va cu ng không tu tô i thi đô ng chi đo la đô ng chi Ba Xa o Nê u không biê t không bâ u Thi la m gi co cô ng sa n Dương trung Quô c va Lưu bi nh Nhươ ngla như ng đô ng chi đư ng đâ u vê diê n XA O CHO ::Full video thudam nè mn ơi http olalink io XzprGQgL
10161198943125620,Oh miến điện học hỏi của vn đây mà ::không có chiến tranh thì o bao giờ giải quyết được độc tài ::Giống như trường hợp của ô Kình Đồng Tâm quá ::Thế vụ này thì như thế nào Thật giả lẫn lộn có khi đóng giả cảnh sát thì sao kkk::Sao giống bên ta thế ::Phụ nữ Miến cho bọn cảnh sát ăn băng vệ sinh món này cũng là món đặc sản của đảng cộng sản VN nè ::a du kich ban nay ong to su no la thang trung cong bay ra va dao dien ra la may thang csvn bay gio toi cs mien dien::Như phía đông ::gáy quá mấy bạn VT ơi
10161198863835620,Cứ hể tân khen với đấu tranh và ủng hộ nơi nào thì nơi đó coi như toang đen méo chịu được mà cứ thích láo nháo Hồng Kong giờ ngoan như cún Đài Loan sắp theo HK Cộng hòa 3stick chiếm Capitol hill giờ trốn như chuột thôi tôi lạy vong đừng xía vô Myanmar nữa thím ::Ngày xưa đánh nhau thua chạy tụt quần chưa sợ hay sao mà cứ đi cổ suý biểu tình bạo loạn đánh nhau vậy Tân ::Không biết thằng nào sợ các nhà báo và các chị em đang giam giữ họ :: đang lo không biết nó có lan tới Việt Nam không ::Người dân Myanmar họ tự đứng lên đòi doi TỰ DO DÂN CHỦ đối ai xúi được ::Ngày xưa đánh nhau thua chạy tụt quần đánh xong anh lại sách quần chạy theo ::Tân ơi tân lên tiếng đi chứ mình thấy bển nhà nước chăm lo cho dân kỹ quá vậy nà https vnexpress net texas quyet khong giam 16 ty usd tien dien trong tham hoa gia ret 4244503 html fbclid IwAR35V_NU1BVdY2irkoTQMm8DYs0Ep3P_TZ8Pr2OL8WRPP4MipnS0uE5Op20::Người trí thức xem tin tức của Việt Tân rồi ủng hộ còn hơi đâu đi nói chuyện vs bọn con nít ko biết tự do là như thế nào ::VỚI NHỮNG NGƯỜI DÂN CAN ĐẢM VÀ KIÊN CƯỜNG NHƯ VẬY CHÚC NHÂN DÂN MIẾN ĐIỆN SỚM THOÁT KHỎI MỘT CHẾ ĐỘ ĐỘC TÀI QUÂN PHIỆT CÁC BẠN NHẤT ĐỊNH SẼ CHIẾN THẮNG ::dân mà chơi lá chắn ngon lành thế kia thì chắc chắn có ông chủ Tây tài trợ rồi::Thê giơ i na y giă c vâ n luôn ma nh hơn dân nhân ho a mô t chu t giô ng sư tư ba o đô m săn ninh dương đâ u bo nhâ m quen ca i cu a cô ng sa n pha i go i la thu ho a mơ i chuâ n ::Nhưng khi thu ăn co đu đông sư tư cu ng co thê la na n nhân ::Cổ suy biểu tình cái đầu khấc T đang sống yên bình với CNXH ::Thằng Thái Lan 10 năm thì nó đảo chính đến 3 lần Không thấy tân với bố Mỹ có ý kiến gì Giờ thì kêu gào kinh thế hả tân Mấy hôm trước đám da đen quậy phá kêu gào BLM đồng bào bên USA bị đập phá tân lặn sâu không nói gì Giờ Miến nó nội loạn tân thừa dịp lấy cớ chọc ngoáy về Việt Nam Tân có biết người ta nói như thế là gì không Là sống theo phong cách chó đấy tân ạ ::Đàn ông Myanmar quyết vùng lên để làm nóc nhà Chúc các anh thành công ::Hàng xóm của thằng trung cộng thì làm sao có dân chủ thực sự ::Mayg sủa tiếp đi Việt Tân ::Ngu như tân mà đòi canh tân đất nước ::xấu hổ thay ::Freedom là tên một loại bao cao su::Bò đỏ chó CS canh VT ghê luôn Sủa kinh::Dân Myanmar quá đỉnh người nào cũng có lòng yêu nước cao biết phân biệt đâu là quốc gia đâu là đảng phái Không ngu ngục như dân nước nào đó luôn nghĩ đảng với quốc gia là một ::Tao vào xem đây có phải việt tân chính hãng ko mà sao có ít tương tác vậy
10161198776920620,Ứng viên nhân quyền LIÊN HIỆP QUỐC ::Bọn nó giết người ròi bọn nó điều tra thì thử hỏi phúc thẩm có j nữa p::Công lý cái mã mẹ máy thằng k có tổ quốc::đợi đến hôm phúc thẩm chắc gì đã có thằng nào mà cứ hô hào như thật cứ ở Cali làm nail đi ad ơi::300k đi rồi tao hướng::Đợi tân lâu vl chắc mấy đời con cháu nữa quá chán tân vl ::Bắn chết mẹ đi cho nhanh::Xử bắn cả họ nhà Lồn Kình luôn::Người Việt có lương tri thì hãy cùng lên tiếng yêu cầu đảng cộng sản VN thả tự do cho tất cả những người bất đồng chính kiến những nhà báo độc lập hãy lên tiếng phản đối đảng cộng sản VN bán nước ::Tên Tô Lâm này 100 là người Tq nếu là người Việt thì sẽ không man rợ như hắn ::Đéo quan tâm Lũ giết người phải đền tội có thế thôi
10161196819850620,
10161196548380620,Khổ quá mấy thằng cu bên Cali thử về đây làm 1 khoá coi có tiền không Có cl vì các bạn làm l có tiền để sống qua Covid ::Các quan tham tìm đủ mọi cách để ăn trộm ăn cướp tiền tài sản của người dân trên mọi miền đất nước ::Phải có những tiếng nói đấu tranh cứng rắn và mạnh mẽ như vậy thì mới loại dần những cái xấu do áp đặt phản dân chủ tạo ra ::Thầy cô mà im lặng nghe theo thì cũng ko nên đứng trên bục giảng nữa Sống hèn sống nhục thì ko xứng đáng làm thầy cô ::Phong cách của họ không riêng gì mỗi nghành::Gia o du c tu i no tê thi nươ c mâ t la chuyê n sơ m muô n ma ad Tô i cho dân thôi ::Khốn nạn thật::Phụ nữ Myanmar còn treo cả kotex để chặn đường quân khủng bố nữa https m facebook com story php story_fbid 277764537172802 id 100048177726350::Bây giờ không tiền là con cái dốt hết::Chúng nó tìm cách hút máu thầy cô thôi :: ::Á đù::Cuong Ly Antania Nguyen Linh Nguyễn::đù nhà tao làm giáo viên mà đéo thấy luôn::Thủy Hương Nguyễn có phải đi học k ả ơi ::Cộng sản mờ chúng đớp tất cả mọi thứ có thể cứt mà ăn được thì chúng cũng canh nhà dân mỗi ngày ::Lại hóng red bull vào comment ::chúc mừng::mõm::Chê đô cô ng sa n viê t nam nga y hôm nay khô n na n lưu manh qua ::KHÔNG PHẢI DÙNG HUNG KHÍ MÀ LẠI DÙNG LUẬT ĐỂ CÔNG KHAI ĂN CƯỚP ĐÚNG LÀ TẬN CÙNG CỦA SỰ BẤT NHÂN
10161196762005620,
10161197618885620,Việt Nam kêu gọi cộng đồng quốc tế và các đối tác phát triển tiếp tục hỗ trợ tiến trình chuyển tiếp dân chủ tại Đô ng Tâm Myanmar phù hợp với mong muốn và lợi ích của người dân Myanmar Đô ng Tâm Đó là lời của bà Đại sứ Việt Nam Lê Thị Tuyết Mai nói trong phiên họp trực tuyến tại Liên Hiệp Quốc 15 2 17 2 2021 ::các mày à tôi chợt nhật ra trang này là 1 trang tấu hài rất hay môi khi buồn buồn vô đây là tao lại cười sặc sụa v::Nghe chuyện người mà nhìn chuyện ta thấy nhục Bọn độc tài cùng một ruột ::Nè Tân ơi phải bảo vệ ntn mới đúng à::Trang này tấu hài còn hay hơn cmt dạo nhà Hương Hàm::Giống con mẹ m Thằng viết bài ngu như chó Khát nước wa hoá điên ::tân có về VN thì nên cẩn thận không nhân dân đông lào biết họ chu di cửu tộc nhà tân đấy đông lào hung hãn man dợ và không có tý nhân quyền nào đâu cẩn thận tân nhé sợ tân bị chu di cửu tộc lắm a e lại mất kênh tấu hài ::Đó là hành động cũa những con thú khi bị cùng đường ::Miến Điện và VN có khác gì nhau ::Việt tân chỉ là thằng võ mồm thôi đề nghị Việt Tân về VN lãnh đạo toàn dân nổi dậy chống lại áp bức cường quyền lúc đấy tao theo 2 tay 2 chân dám ko ::Mỗi nước đều có phát luật riêng Còn thích dựng hiện trường về đây dân tôi làm cho Thiêu sống loại ngu như mày Dân tôi sẵn sàng đi tù vì bọn ngu đấy ::Ngọn cờ của vinh quang đó là lá cờ Đảng::Nhục thật tại sao ở một nước độc quyền không có tự do dân chủ mà tao lại đắn đo suy nghĩ thổn thức hằng đêm để suy nghĩ 30 4 này đi chơi ở đâu làm gì vì nghỉ tận 4 ngày ::Tân giết à Tân ơi::Saiii Viê t Nam giê t pha n đô ng nhe vv::Phụ nữ Myanmar còn treo cả kotex để chặn đường quân khủng bố nữa https m facebook com story php story_fbid 277764537172802 id 100048177726350::Ủa Tân cái vụ Đồng Tâm đó có vài công an chết á Tân vậy mình không nên xử phạt họ hả ::Đm kình già bên mỹ phút mốt chắc cho lủng sọ ngồi đấy mà be lên::4000 năm văn hiến của quốc gia hầu như người dân VN đã quên hết không còn nhớ gì nữa kể từ khi cộng sản lên nắm quyền bao nhiêu nỗi ô nhục mà đảng cộng sản tạo ra và người dân cũng quen với nối sống nhục hèn đó rồi ::Tân mà về thì bắn chết cm nhà Tân luôn nói đéo gì đến thằng già Kình ::Giống ccc ấy đừng lợi dụng kích động::Cái đm lũ phản động::Giống giống cái mã mm chứ giống ::Giống nhau cả lũ::Vệt tân đặc phái viên Liên Hiệp Quốc hả mọi người::Bắn chết mẹ mày luôn giờ ::VT ngu thế này thì khỏi lo r ::Còn tôi đau buồn khi nhìn thấy cảnh này Cảnh sát giết dân khi dân ko có tấc sắt trong tay Vụ cụ Kình trong tay cụ còn có bom mìn lựu đạn tự chế ::công an cảnh sát là để bảo vệ chế độ chứ không phải bảo vệ dân Tân nhé
